game_id,match_id,match_format,match_game_number,mode,queue_id,queue_name,ranked,season_id,season_name,started_at,ended_at,duration_seconds,turns,result,end_reason,your_player,went_first,your_lore,opp_lore,mmr_before,mmr_after,mmr_delta,is_placement,placement_number,your_user_id,your_deck_id,your_deck_colors,your_decklist,opp_display_name,opp_guest,opp_is_bot,opp_deck_colors,replay_id,replay_filename,replay_url,gamelog_id,gamelog_filename,gamelog_url
01a077e5-6c10-7dca-b65a-6f7ec554a8d2,,bo1,,bot,,,false,,,2026-09-06T18:05:19.273Z,2026-09-06T18:16:08.259Z,649,10,loss,lore,1,true,7,20,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":2},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":3},{""cardId"":""13-175"",""count"":4},{""cardId"":""13-185"",""count"":3},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":3},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Normal),false,true,Amber/Amethyst,01a077e5-6c28-775e-9a3e-fc8b5f0e6ed2,01a077e5-6c10-7dca-b65a-6f7ec554a8d2_p1.replay.gz,https://duels.ink/r/01a077e5-6c28-775e-9a3e-fc8b5f0e6ed2,01a077e5-6c10-7dca-b65a-6f7ec554a8d2,01a077e5-6c10-7dca-b65a-6f7ec554a8d2.logs.gz,https://duels.ink/g/01a077e5-6c10-7dca-b65a-6f7ec554a8d2
01a077d9-aceb-78f4-a32b-ece011e662a3,,bo1,,bot,,,false,,,2026-09-06T17:52:29.424Z,2026-09-06T17:59:43.417Z,434,9,loss,lore,1,true,15,20,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a01b94-18d0-7ff1-a029-db8c67d00b3a,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":2},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":4},{""cardId"":""13-175"",""count"":3},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-42"",""count"":4},{""cardId"":""13-5"",""count"":4},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":2},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Normal),false,true,Amethyst/Ruby,01a077d9-acef-7e2d-957e-ccc9e2429e36,01a077d9-aceb-78f4-a32b-ece011e662a3_p1.replay.gz,https://duels.ink/r/01a077d9-acef-7e2d-957e-ccc9e2429e36,01a077d9-aceb-78f4-a32b-ece011e662a3,01a077d9-aceb-78f4-a32b-ece011e662a3.logs.gz,https://duels.ink/g/01a077d9-aceb-78f4-a32b-ece011e662a3
01a077c7-e540-72c3-9f8f-096ad9571c99,,bo1,,bot,,,false,,,2026-09-06T17:33:04.197Z,2026-09-06T17:42:51.600Z,587,10,loss,lore,1,true,3,20,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a01b94-18d0-7ff1-a029-db8c67d00b3a,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":2},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":4},{""cardId"":""13-175"",""count"":3},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-42"",""count"":4},{""cardId"":""13-5"",""count"":4},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":2},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Normal),false,true,Amber/Amethyst,01a077c7-e544-74b8-8f59-e17d6c6b728c,01a077c7-e540-72c3-9f8f-096ad9571c99_p1.replay.gz,https://duels.ink/r/01a077c7-e544-74b8-8f59-e17d6c6b728c,01a077c7-e540-72c3-9f8f-096ad9571c99,01a077c7-e540-72c3-9f8f-096ad9571c99.logs.gz,https://duels.ink/g/01a077c7-e540-72c3-9f8f-096ad9571c99
01a07750-a63c-7308-9b8b-c0133404b168,,bo1,,bot,,,false,,,2026-09-06T15:22:49.281Z,2026-09-06T15:29:04.121Z,375,9,loss,lore,1,true,15,20,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":3},{""cardId"":""13-175"",""count"":4},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Normal),false,true,Amber/Amethyst,01a07750-a641-7738-8445-8ea5acd75158,01a07750-a63c-7308-9b8b-c0133404b168_p1.replay.gz,https://duels.ink/r/01a07750-a641-7738-8445-8ea5acd75158,01a07750-a63c-7308-9b8b-c0133404b168,01a07750-a63c-7308-9b8b-c0133404b168.logs.gz,https://duels.ink/g/01a07750-a63c-7308-9b8b-c0133404b168
01a0774b-9a95-79ce-ab58-198c5ecacab5,,bo1,,bot,,,false,,,2026-09-06T15:17:18.619Z,2026-09-06T15:21:34.999Z,256,8,loss,lore,1,true,18,21,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":3},{""cardId"":""13-175"",""count"":4},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Normal),false,true,Amber/Steel,01a0774b-9a9b-70b9-b6a6-bfa60c60e986,01a0774b-9a95-79ce-ab58-198c5ecacab5_p1.replay.gz,https://duels.ink/r/01a0774b-9a9b-70b9-b6a6-bfa60c60e986,01a0774b-9a95-79ce-ab58-198c5ecacab5,01a0774b-9a95-79ce-ab58-198c5ecacab5.logs.gz,https://duels.ink/g/01a0774b-9a95-79ce-ab58-198c5ecacab5
01a07747-4db6-7c74-9b42-ea71981500ca,,bo1,,bot,,,false,,,2026-09-06T15:12:36.795Z,2026-09-06T15:17:07.106Z,270,6,win,lore,1,true,20,0,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":3},{""cardId"":""13-175"",""count"":4},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Normal),false,true,Amber/Steel,01a07747-4dba-77a5-bf8b-6b3fbb0e2305,01a07747-4db6-7c74-9b42-ea71981500ca_p1.replay.gz,https://duels.ink/r/01a07747-4dba-77a5-bf8b-6b3fbb0e2305,01a07747-4db6-7c74-9b42-ea71981500ca,01a07747-4db6-7c74-9b42-ea71981500ca.logs.gz,https://duels.ink/g/01a07747-4db6-7c74-9b42-ea71981500ca
01a07742-1e97-7754-b52d-5379bcdb86a7,,bo1,,bot,,,false,,,2026-09-06T15:06:57.096Z,2026-09-06T15:12:32.754Z,336,7,loss,lore,1,true,18,21,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":3},{""cardId"":""13-175"",""count"":4},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Normal),false,true,Amber/Steel,01a07742-1ec3-753a-bee4-eb13fd49b271,01a07742-1e97-7754-b52d-5379bcdb86a7_p1.replay.gz,https://duels.ink/r/01a07742-1ec3-753a-bee4-eb13fd49b271,01a07742-1e97-7754-b52d-5379bcdb86a7,01a07742-1e97-7754-b52d-5379bcdb86a7.logs.gz,https://duels.ink/g/01a07742-1e97-7754-b52d-5379bcdb86a7
01a0773c-0ff0-7636-aabb-45e83b2f9b4f,,bo1,,bot,,,false,,,2026-09-06T15:00:20.090Z,2026-09-06T15:06:52.522Z,392,8,loss,lore,1,true,8,20,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":3},{""cardId"":""13-175"",""count"":4},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Normal),false,true,Amber/Steel,01a0773c-0ff9-787e-9ffa-8a482261d70d,01a0773c-0ff0-7636-aabb-45e83b2f9b4f_p1.replay.gz,https://duels.ink/r/01a0773c-0ff9-787e-9ffa-8a482261d70d,01a0773c-0ff0-7636-aabb-45e83b2f9b4f,01a0773c-0ff0-7636-aabb-45e83b2f9b4f.logs.gz,https://duels.ink/g/01a0773c-0ff0-7636-aabb-45e83b2f9b4f
01a0727a-f0f0-7f9f-abe2-b919a335a457,,bo1,,bot,,,false,,,2026-09-05T16:50:54.839Z,2026-09-05T17:02:12.809Z,678,12,loss,concede,1,true,4,18,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":3},{""cardId"":""13-175"",""count"":4},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Normal),false,true,Amber/Amethyst,01a0727a-f0f6-7a56-81ba-3c0224bd80d9,01a0727a-f0f0-7f9f-abe2-b919a335a457_p1.replay.gz,https://duels.ink/r/01a0727a-f0f6-7a56-81ba-3c0224bd80d9,01a0727a-f0f0-7f9f-abe2-b919a335a457,01a0727a-f0f0-7f9f-abe2-b919a335a457.logs.gz,https://duels.ink/g/01a0727a-f0f0-7f9f-abe2-b919a335a457
01a06ea4-1a94-7e9a-94de-3a808109ba6d,,bo1,,bot,,,false,,,2026-09-04T22:57:23.613Z,2026-09-04T23:07:39.305Z,616,14,win,lore,1,true,21,13,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a06e03-8437-79de-969a-3029994b0d8a,Ruby/Steel,"[{""cardId"":""10-193"",""count"":3},{""cardId"":""11-108"",""count"":3},{""cardId"":""11-174"",""count"":3},{""cardId"":""12-104"",""count"":3},{""cardId"":""12-127"",""count"":4},{""cardId"":""12-133"",""count"":4},{""cardId"":""12-179"",""count"":2},{""cardId"":""13-121"",""count"":2},{""cardId"":""13-127"",""count"":3},{""cardId"":""13-130"",""count"":3},{""cardId"":""13-134"",""count"":2},{""cardId"":""13-135"",""count"":2},{""cardId"":""13-176"",""count"":3},{""cardId"":""13-177"",""count"":2},{""cardId"":""13-182"",""count"":2},{""cardId"":""13-183"",""count"":4},{""cardId"":""13-186"",""count"":3},{""cardId"":""13-189"",""count"":3},{""cardId"":""13-192"",""count"":2},{""cardId"":""13-199"",""count"":2},{""cardId"":""4-182"",""count"":3},{""cardId"":""9-178"",""count"":2}]",Bot (Normal),false,true,Amber/Sapphire,01a06ea4-1a9c-71b5-9c1d-cf640bc31204,01a06ea4-1a94-7e9a-94de-3a808109ba6d_p1.replay.gz,https://duels.ink/r/01a06ea4-1a9c-71b5-9c1d-cf640bc31204,01a06ea4-1a94-7e9a-94de-3a808109ba6d,01a06ea4-1a94-7e9a-94de-3a808109ba6d.logs.gz,https://duels.ink/g/01a06ea4-1a94-7e9a-94de-3a808109ba6d
01a06e5d-ef9c-79f9-a4e7-95038a53303b,,bo1,,bot,,,false,,,2026-09-04T21:40:45.093Z,2026-09-04T21:53:36.429Z,771,11,loss,lore,1,true,8,20,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a06e03-8437-79de-969a-3029994b0d8a,Ruby/Steel,"[{""cardId"":""10-193"",""count"":3},{""cardId"":""11-108"",""count"":3},{""cardId"":""11-174"",""count"":3},{""cardId"":""12-104"",""count"":3},{""cardId"":""12-127"",""count"":4},{""cardId"":""12-133"",""count"":4},{""cardId"":""12-179"",""count"":2},{""cardId"":""13-121"",""count"":2},{""cardId"":""13-127"",""count"":3},{""cardId"":""13-130"",""count"":3},{""cardId"":""13-134"",""count"":2},{""cardId"":""13-135"",""count"":2},{""cardId"":""13-176"",""count"":3},{""cardId"":""13-177"",""count"":2},{""cardId"":""13-182"",""count"":2},{""cardId"":""13-183"",""count"":4},{""cardId"":""13-186"",""count"":3},{""cardId"":""13-189"",""count"":3},{""cardId"":""13-192"",""count"":2},{""cardId"":""13-199"",""count"":2},{""cardId"":""4-182"",""count"":3},{""cardId"":""9-178"",""count"":2}]",Bot (Normal),false,true,Amethyst/Ruby,01a06e5d-efa4-75c8-a439-e5ebb42d5684,01a06e5d-ef9c-79f9-a4e7-95038a53303b_p1.replay.gz,https://duels.ink/r/01a06e5d-efa4-75c8-a439-e5ebb42d5684,01a06e5d-ef9c-79f9-a4e7-95038a53303b,01a06e5d-ef9c-79f9-a4e7-95038a53303b.logs.gz,https://duels.ink/g/01a06e5d-ef9c-79f9-a4e7-95038a53303b
01a06e03-e3a5-7a0a-bd2f-c098e9c0bbc3,,bo1,,bot,,,false,,,2026-09-04T20:02:23.787Z,2026-09-04T20:25:14.908Z,1371,17,loss,lore,1,true,5,20,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a06e03-8437-79de-969a-3029994b0d8a,Ruby/Steel,"[{""cardId"":""10-193"",""count"":3},{""cardId"":""11-108"",""count"":3},{""cardId"":""11-174"",""count"":3},{""cardId"":""12-104"",""count"":3},{""cardId"":""12-127"",""count"":4},{""cardId"":""12-133"",""count"":4},{""cardId"":""12-179"",""count"":2},{""cardId"":""13-121"",""count"":2},{""cardId"":""13-127"",""count"":3},{""cardId"":""13-130"",""count"":3},{""cardId"":""13-134"",""count"":2},{""cardId"":""13-135"",""count"":2},{""cardId"":""13-176"",""count"":3},{""cardId"":""13-177"",""count"":2},{""cardId"":""13-182"",""count"":2},{""cardId"":""13-183"",""count"":4},{""cardId"":""13-186"",""count"":3},{""cardId"":""13-189"",""count"":3},{""cardId"":""13-192"",""count"":2},{""cardId"":""13-199"",""count"":2},{""cardId"":""4-182"",""count"":3},{""cardId"":""9-178"",""count"":2}]",Bot (Normal),false,true,Amethyst/Ruby,01a06e03-e3aa-79a7-92d5-7a27fcdb24ea,01a06e03-e3a5-7a0a-bd2f-c098e9c0bbc3_p1.replay.gz,https://duels.ink/r/01a06e03-e3aa-79a7-92d5-7a27fcdb24ea,01a06e03-e3a5-7a0a-bd2f-c098e9c0bbc3,01a06e03-e3a5-7a0a-bd2f-c098e9c0bbc3.logs.gz,https://duels.ink/g/01a06e03-e3a5-7a0a-bd2f-c098e9c0bbc3
01a06949-29e7-78e5-afee-7031a6fa5137,,bo1,,matchmaking,core-bo1,Core Set 13 BO1,true,,Core BO1 - Set 13,2026-09-03T21:59:57.679Z,2026-09-03T22:07:37.608Z,460,10,loss,lore,2,true,15,20,800,793,-7,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":3},{""cardId"":""13-175"",""count"":4},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Wyvess,false,false,Amethyst/Emerald,01a06949-29ee-7446-88ac-c92bc0504d96,01a06949-29e7-78e5-afee-7031a6fa5137_p2.replay.gz,https://duels.ink/r/01a06949-29ee-7446-88ac-c92bc0504d96,01a06949-29e7-78e5-afee-7031a6fa5137,01a06949-29e7-78e5-afee-7031a6fa5137.logs.gz,https://duels.ink/g/01a06949-29e7-78e5-afee-7031a6fa5137
01a06940-6542-7e5e-ab17-5951c47bc0e3,,bo1,,matchmaking,core-bo1,Core Set 13 BO1,true,,Core BO1 - Set 13,2026-09-03T21:50:23.058Z,2026-09-03T21:59:25.903Z,543,7,loss,concede,2,true,7,14,821,800,-21,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":3},{""cardId"":""13-175"",""count"":4},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Skiiloe,false,false,Amethyst/Ruby,01a06940-6551-7487-8b24-04f8ed33101d,01a06940-6542-7e5e-ab17-5951c47bc0e3_p2.replay.gz,https://duels.ink/r/01a06940-6551-7487-8b24-04f8ed33101d,01a06940-6542-7e5e-ab17-5951c47bc0e3,01a06940-6542-7e5e-ab17-5951c47bc0e3.logs.gz,https://duels.ink/g/01a06940-6542-7e5e-ab17-5951c47bc0e3
01a06897-629d-7579-bf04-b3f7623f736e,,bo1,,matchmaking,core-bo1,Core Set 13 BO1,true,,Core BO1 - Set 13,2026-09-03T18:45:46.792Z,2026-09-03T18:53:58.233Z,491,6,loss,lore,1,true,12,20,882,821,-61,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":3},{""cardId"":""13-175"",""count"":4},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Garagna Joueur (Yvan),false,false,Amber/Steel,01a06897-62a7-7a72-bb28-cfa3f6159a39,01a06897-629d-7579-bf04-b3f7623f736e_p1.replay.gz,https://duels.ink/r/01a06897-62a7-7a72-bb28-cfa3f6159a39,01a06897-629d-7579-bf04-b3f7623f736e,01a06897-629d-7579-bf04-b3f7623f736e.logs.gz,https://duels.ink/g/01a06897-629d-7579-bf04-b3f7623f736e
01a06871-e509-70b2-9898-d0684b7e401a,,bo1,,bot,,,false,,,2026-09-03T18:04:49.809Z,2026-09-03T18:11:29.975Z,400,6,win,lore,1,true,20,2,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":3},{""cardId"":""13-175"",""count"":4},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Normal),false,true,Amber/Emerald,01a06871-e511-7db0-aaf6-567f880578fe,01a06871-e509-70b2-9898-d0684b7e401a_p1.replay.gz,https://duels.ink/r/01a06871-e511-7db0-aaf6-567f880578fe,01a06871-e509-70b2-9898-d0684b7e401a,01a06871-e509-70b2-9898-d0684b7e401a.logs.gz,https://duels.ink/g/01a06871-e509-70b2-9898-d0684b7e401a
